Regulator	Target	MI	pvalue
ZNF513	SFRS16	0.5560054295948709	0.0
ZNF404	ZNF285	0.23094033678162018	0.0
RFC1	WDR19	0.3621532755832162	0.0031681260384378573
C14orf156	GSTZ1	0.3311037169689562	0.0
ZNF428	ARL6IP4	0.568012769887815	0.0031681260384378573
NUFIP1	RFC3	0.28874235298482187	0.0031681260384378573
C5orf41	USP53	0.48839067658311525	0.0
CUX2	IL10RA	0.2964815415233848	0.0031681260384378573
ZNF668	SC65	0.3584855284703852	0.0031681260384378573
IRF2BP1	XRCC1	0.46465658869162385	0.0031681260384378573
ZNF397	ESCO1	0.36747891075947636	1.3370095167997142E-5
ZNF404	ZNF229	0.2112768299036223	0.0031681260384378573
ZNF446	BCAM	0.41172407242132647	0.0
TBL1XR1	PDCD10	0.2518241838443654	1.3370095167997142E-5
BTF3	DYSF	0.2344805236774261	0.0031681260384378573
ZNF251	ZNF337	0.21169118326235856	4.956476429285317E-8
KAT2B	HCFC2	0.425344372645061	0.0031681260384378573
RFX1	ZNF837	0.5100804964317764	0.0031681260384378573
SOD2	PDCD1LG2	0.3957771392460313	0.0
L3MBTL2	XRCC6	0.42975564360196494	0.0
FOXA1	KCTD6	0.38884944611715183	1.3370095167997142E-5
YWHAQ	TET3	0.3156814556616602	1.3370095167997142E-5
PMF1	MTX1	0.5854013766952472	0.0
NFE2L3	IDO1	0.31759427274797963	1.3370095167997142E-5
SOX10	LGTN	0.20291450850431403	0.0031681260384378573
ZNF24	IMPACT	0.44490455937803475	0.0
BTF3	CDKN2AIPNL	0.2897498344779262	4.956476429285317E-8
SMURF2	GNA13	0.4327411388361453	1.3370095167997142E-5
WWP1	PLEKHF2	0.49712745674208286	0.0
ZFAND2B	UEVLD	0.49012668584891395	0.0031681260384378573
ZNF296	GEMIN7	0.4042968277339022	0.0
PRRX1	LOX	0.7733853315438197	0.0
GLRX2	C1orf131	0.3294070484273177	0.0031681260384378573
PLAGL1	C11orf95	0.38021272819832647	0.0
EFCAB6	C15orf33	0.3304321477770819	4.956476429285317E-8
BRPF1	USP19	0.22952062174894383	0.0031681260384378573
UBE2N	ALOX12	0.19244288088593065	0.0031681260384378573
SIGIRR	ANO9	0.3993321695029337	1.3370095167997142E-5
ZGPAT	SF4	0.6143065811587576	0.0031681260384378573
BRPF1	USP36	0.17307960870768274	1.3370095167997142E-5
FOXK1	BAT2L1	0.2775176310243481	0.0031681260384378573
PIAS1	IREB2	0.6005335361024464	0.0031681260384378573
POGZ	ZNF169	0.31700336234257886	0.0
IGHMBP2	RAD9A	0.33843841406721115	0.0
TAF5L	TARBP1	0.29146653853837945	0.0031681260384378573
PRRX1	LUM	0.9091984693528922	0.0
OVOL1	GRTP1	0.22758727233965978	0.0
HEXIM1	LBR	0.35028681164248554	0.0031681260384378573
VENTX	LYL1	0.34235209393712934	4.956476429285317E-8
BATF3	SOCS1	0.4411545118197762	4.956476429285317E-8
HEXIM2	TEX264	0.4929772797641324	0.0
NACC2	DKFZp761E198	0.22815172299781775	4.956476429285317E-8
SMAD2	C18orf55	0.2203958769512715	4.956476429285317E-8
ZBED2	PDCD1	0.6879347915682859	4.956476429285317E-8
LRCH4	PILRB	0.3609680149718232	1.3370095167997142E-5
IKZF1	ARHGAP9	0.8454541430746916	1.3370095167997142E-5
SUV420H1	PPFIA1	0.41444644373320044	4.956476429285317E-8
TFDP1	ARHGEF7	0.30674440170378414	1.3370095167997142E-5
SBNO2	PITPNM1	0.286096752635626	0.0
MYCBP2	DOCK9	0.48236855267893763	0.0031681260384378573
MAPK8IP1	PSD	0.22408610214243402	1.3370095167997142E-5
SOX10	LGR6	0.5747038292496106	0.0
FZD1	ST5	0.3449701128379945	4.956476429285317E-8
MCM7	NASP	0.43507735254535596	0.0
SOX18	SH2D3C	0.5206049150230914	1.3370095167997142E-5
HEXIM2	UBTF	0.37389337955252827	0.0
ELL	UPF1	0.38697183565458915	0.0
GRHL1	CDC42BPG	0.23240380481063627	0.0031681260384378573
ZNF692	ENO3	0.3227916090839484	1.3370095167997142E-5
APBB1	OPRL1	0.20424887903702604	0.0031681260384378573
MLL4	ARHGAP33	0.2988708587009875	0.0
PRDM1	SLC2A3	0.41934236709279443	4.956476429285317E-8
NHLH1	TRIM69	0.1637782193270476	0.0031681260384378573
ZNF554	ZNF555	0.2645867142576617	0.0
SMAD2	C18orf10	0.21610949416808412	0.0
CBX7	CD300LG	0.47327327969060295	1.3370095167997142E-5
GABPB1	TRIOBP	0.2619760544927452	1.3370095167997142E-5
SMAD2	C18orf19	0.2561486247993281	0.0031681260384378573
SMAD2	C18orf25	0.48770138399399077	0.0
GATA3	MAGED2	0.4315411456013414	0.0031681260384378573
ZGPAT	?|8225	0.5320588899939656	1.3370095167997142E-5
ZNF828	UGGT2	0.31074653311952777	4.956476429285317E-8
GTF2H4	POLD1	0.3851909487113397	0.0
CCNA2	KIAA1524	0.7415360044644839	0.0
NDN	CRTAP	0.5470394142297266	0.0
GMEB2	GTPBP5	0.4900639132125953	1.3370095167997142E-5
NOTCH1	PLXNA1	0.3233091195456	1.3370095167997142E-5
ATOH8	C2orf40	0.49466664588454634	0.0031681260384378573
ZNF395	KIF13B	0.3605462547983342	0.0
ZNF335	ENGASE	0.3333244412579498	1.3370095167997142E-5
ZBTB33	RLIM	0.46372988940807747	0.0
IFI16	EGFL6	0.276117162030148	1.3370095167997142E-5
NCOA2	OXR1	0.511968589398869	0.0
ZNF785	MYL12A	0.21422608464068893	0.0031681260384378573
ZNF692	CPT1B	0.4166710674174389	0.0
TCERG1	SS18L1	0.25712674321096674	0.0031681260384378573
WHSC2	LETM1	0.27525576252822537	0.0
ZNF180	ZNF45	0.59358734938355	0.0031681260384378573
ZNF524	MBD3	0.6288155004472181	0.0
SLC30A9	ELMOD2	0.31000449773514704	0.0031681260384378573
MAML2	PLD1	0.5794909852477144	0.0
MTERF	FAM133B	0.2833447750045955	0.0
SUPT16H	CPSF2	0.4004549643693654	1.3370095167997142E-5
SIGIRR	RIC8A	0.3871393411707739	1.3370095167997142E-5
TAF5	PDCD11	0.2976527483769719	0.0
MAFG	C9orf25	0.192102038389784	1.3370095167997142E-5
ZC3H15	ABCE1	0.36624547251483786	0.0
POGZ	THEM4	0.261601588427742	4.956476429285317E-8
NR1I3	TOMM40L	0.43895237109401436	0.0
ZNF524	RPL13AP3	0.35417352094413324	0.0031681260384378573
ZNF532	ZCCHC14	0.31229806546591876	1.3370095167997142E-5
NDN	CXCL12	0.6737977473550388	4.956476429285317E-8
ATP8B1	MYO5C	0.43192656067365715	0.0
MEN1	OTUB1	0.5460100913027921	0.0
HDAC11	KCNK15	0.2946379999636757	0.0031681260384378573
SUV39H2	SCN1B	0.326198357886768	0.0
HKR1	C20orf96	0.2838652547400321	0.0
APBB2	BYSL	0.3530300190858795	0.0031681260384378573
LYL1	SIPA1	0.5624072743970547	0.0
NDUFA13	PIN1	0.6621887401761242	0.0
ZNF703	SERBP1	0.3059895801037462	0.0031681260384378573
YY1	RAB10	0.2615016551207354	0.0031681260384378573
KLF16	TMEM102	0.3396351334751852	1.3370095167997142E-5
MAML2	PLS3	0.5068933214861352	4.956476429285317E-8
ZFYVE16	SYNJ2BP	0.4216560832155437	1.3370095167997142E-5
EHMT1	ODF2	0.2862117735804436	0.0
MXD3	POLD1	0.5234457402064541	0.0
ID4	FOXC1	0.6182145310204963	0.0031681260384378573
ELK4	ATF7IP	0.5933482815682398	0.0
HDGF	TMEM79	0.36316806569425397	0.0
ZFPL1	C11orf2	0.4267790933580413	0.0031681260384378573
HDAC7	CYP21A2	0.25049304182941556	0.0031681260384378573
ZFYVE27	MORN4	0.2682247050765088	0.0
MIER1	RNF11	0.354573327430235	4.956476429285317E-8
ZNF668	RCN3	0.36109043060390933	0.0
DLX5	THY1	0.3776152079999176	4.956476429285317E-8
MCM5	CDC42EP1	0.3242003382494636	0.0031681260384378573
ZMYND19	ARRDC1	0.4542664412758694	4.956476429285317E-8
BCL10	SEP15	0.3091677192538432	0.0
CEP290	IFT81	0.3421196277757977	4.956476429285317E-8
MLL4	ANO8	0.28501352699922666	1.3370095167997142E-5
LOC643719	LOC283050	0.15523199014035605	0.0031681260384378573
UBA52	SF3B5	0.4344991360370189	1.3370095167997142E-5
LDB2	TRPC6	0.5651581878999229	0.0
SMARCE1	TMEM99	0.2704125430813067	0.0
CASP8AP2	ORC3L	0.40645037690773744	0.0
FOXN2	ARAP2	0.3022658328306502	0.0031681260384378573
TCERG1	CPSF6	0.4028139829786018	0.0
TCERG1	CPSF7	0.2140458295789034	0.0031681260384378573
KCNH3	CHST5	0.1732892044452301	4.956476429285317E-8
CCNL1	SDHAP1	0.3346367034107423	0.0
CCNL1	SDHAP2	0.24044843059910548	0.0
FRYL	N4BP2	0.5223451262822479	0.0
NUFIP1	GTF2F2	0.42647799792589236	0.0
POLR3F	TBC1D20	0.19348696407828414	0.0031681260384378573
SPI1	FUT7	0.6547684619040195	0.0031681260384378573
HIPK3	ATE1	0.7604468611757254	0.0031681260384378573
CD86	TFEC	0.8738975903456778	0.0
CEP290	MDM1	0.3789177823784876	0.0
POU2AF1	TNFRSF13C	0.49146368425323195	1.3370095167997142E-5
ZNF75D	FMR1	0.27704939415120955	0.0031681260384378573
HES6	PKMYT1	0.4186340116284034	1.3370095167997142E-5
TAF5	CEP55	0.38115448014596365	0.0
ZNF207	SFRS1	0.31740610133891317	4.956476429285317E-8
IKZF1	NCKAP1L	0.9737736211616276	0.0
SMARCA4	ITM2B	0.38250985350439803	0.0031681260384378573
ZNF687	ACP6	0.19144048654056411	0.0031681260384378573
PLAGL1	RCBTB2	0.5570770708655912	0.0031681260384378573
DMTF1	GCFC1	0.35851547019376323	0.0
E2F1	NTN4	0.3712467547789591	0.0031681260384378573
ZNF839	KIAA1984	0.28359363382727953	0.0031681260384378573
YEATS4	RAB3IP	0.29443954253402066	0.0
MAML2	PAK3	0.6090315576376814	0.0
TAF9	SRP19	0.37337263044792424	1.3370095167997142E-5
ASH2L	FNTA	0.30850124469494183	0.0
SAP30L	LOC100129550	0.35791126171820564	0.0
HDAC2	ZUFSP	0.5276809784160954	0.0
ELF2	OTUD4	0.4804931043347548	1.3370095167997142E-5
KDM4B	SEC14L2	0.3031857336173835	0.0
SLC30A9	PRDX3	0.29555695122423664	4.956476429285317E-8
PPP1R13L	TACSTD2	0.2140855313312709	0.0
TFAP2E	C15orf62	0.23481958496938732	1.3370095167997142E-5
KDM5A	NUP153	0.5208935136353954	1.3370095167997142E-5
C14orf156	METTL5	0.28399871748757954	0.0031681260384378573
TFB1M	COQ3	0.2198308517012897	0.0031681260384378573
NACC2	RDH14	0.1715942164861092	1.3370095167997142E-5
HDAC4	SLC23A2	0.38194136429611875	1.3370095167997142E-5
HDAC1	RBBP4	0.2617292450095986	1.3370095167997142E-5
ZCCHC10	MED7	0.33322714633861744	4.956476429285317E-8
NRG1	FGF1	0.5014954274206866	4.956476429285317E-8
ATRX	RNF160	0.6761789032177093	0.0
ZNF696	TSNARE1	0.6070656719509789	0.0
EID2B	C16orf86	0.22188235834682093	1.3370095167997142E-5
PPP2CA	SNX24	0.22676366004384949	1.3370095167997142E-5
DNM2	STX10	0.3399060691209805	0.0
TIMELESS	NCAPH	0.6758219780906906	1.3370095167997142E-5
EDF1	PPP2R4	0.43704148730508585	0.0
PITX1	CEP68	0.29873875450580445	0.0031681260384378573
SPI1	LAIR1	0.7939769130583038	1.3370095167997142E-5
HCLS1	IL12RB1	0.9106741949645929	0.0
USF1	LGALS9	0.2976332465121375	1.3370095167997142E-5
ZNF787	C9orf142	0.6222977458969536	0.0031681260384378573
ZFYVE1	CDC42BPB	0.3447527942692796	0.0
HDAC7	PDCD10	0.27618758387755893	0.0031681260384378573
HMGN1	CBX3	0.2803726468436798	0.0031681260384378573
NPAT	CUL5	0.7296427499970956	0.0
ZNF785	KIAA1530	0.24038259463754308	0.0031681260384378573
MKL2	RAB30	0.3788200137128343	4.956476429285317E-8
NFE2L3	ICOS	0.3304086664375306	4.956476429285317E-8
MCTS1	UBE2A	0.2987361895521746	0.0
HDAC2	QRSL1	0.42690535517656275	4.956476429285317E-8
E2F7	TOP2A	0.6841261146136198	0.0
CAMK2A	AEBP1	0.4289708396983495	0.0
SMAD5	LEMD3	0.4328245794758949	4.956476429285317E-8
IRF4	C8orf80	0.9107569131529564	0.0
TEF	CBX7	0.39345839856056386	0.0
CTNNB1	CTDSPL	0.27124720035123095	4.956476429285317E-8
SFMBT1	CP110	0.3075081347001336	0.0031681260384378573
TGFBRAP1	POLR1A	0.4254628008433202	0.0
SSBP2	GIN1	0.26765699948374255	0.0031681260384378573
ZNF646	TNRC18	0.38992567297808034	0.0
ZNF133	SPEG	0.26850330728343574	0.0031681260384378573
ASXL2	TAOK1	0.9404239564899196	1.3370095167997142E-5
PIAS2	RPRD1A	0.4178656444107906	1.3370095167997142E-5
HMGN1	CCT8	0.2886627081500211	0.0
ZNF354A	TCERG1	0.3232114307225089	0.0
ZGPAT	CCS	0.5857633429504083	0.0
ARID5A	IRX1	0.32453493337809397	4.956476429285317E-8
MAP3K1	NTN4	0.2749252943600049	0.0031681260384378573
ELK1	UBA1	0.2902961534938412	0.0
ZNF236	UBN2	0.4180421161271079	1.3370095167997142E-5
ZNF169	RG9MTD3	0.2928553862861141	0.0
TGFB3	ARHGAP1	0.29134747971984276	0.0031681260384378573
L3MBTL	DNM1P35	0.2790812033727703	0.0
PBX4	ZAP70	0.3443287446067791	0.0
TH1L	AURKA	0.39793011471641754	1.3370095167997142E-5
RHOQ	ZNF687	0.2908968970912958	4.956476429285317E-8
ZMYND17	RPL10A	0.2801188308000362	0.0031681260384378573
ZNF768	MAZ	0.5919900999275596	0.0
MTA2	HNRNPUL2	0.36031963999405014	0.0
MTERF	GORAB	0.22838947088608755	0.0
POLR2K	BRIX1	0.3171040704961934	0.0031681260384378573
ZNF548	ZNF550	0.46986605062471565	0.0031681260384378573
FOXC1	PRSS12	0.5553732909296949	4.956476429285317E-8
PHF6	THOC2	0.5054471688285631	0.0
ZNF358	CLTC	0.4071431143811841	4.956476429285317E-8
ZNF23	TERF2	0.2862457063125965	0.0031681260384378573
MAML2	ATXN1L	0.4733220801218511	4.956476429285317E-8
TRIM29	EFS	0.2724361794529724	1.3370095167997142E-5
CCNL1	PTBP2	0.3623213482614241	0.0
MAZ	FUS	0.46454088512723846	0.0
FOXM1	CDC25A	0.8295859091144672	0.0
FOXM1	CDC25C	0.8989586292016778	0.0
HOXC5	HOXC4	0.5419381896766301	0.0
HOXC5	HOXC6	0.5347859032386015	0.0
TCF25	MGC23284	0.26612764552095153	1.3370095167997142E-5
L3MBTL2	GRAMD4	0.2601634152196688	0.0031681260384378573
AKIRIN2	NDUFAF4	0.37339905599691586	0.0
ZNF692	LRP5L	0.33226453859991184	4.956476429285317E-8
DNM2	TYK2	0.44525192457144935	0.0
MYST2	RSAD1	0.29057760410016265	1.3370095167997142E-5
SAP18	MRPS31	0.20662332548147497	0.0
SAP18	MRPS36	0.23914173734737862	4.956476429285317E-8
CCNH	CCDC53	0.25397527603101044	1.3370095167997142E-5
ZBTB24	CDK19	0.4219247620858623	4.956476429285317E-8
MAP2K1	SNAPC5	0.17334885207113196	0.0
BRF2	AGPAT6	0.34464557707914095	1.3370095167997142E-5
ALX3	GPRIN2	0.21962689101026833	0.0031681260384378573
PNRC1	STAC	0.40211078974921177	0.0031681260384378573
CAMTA2	BCKDHA	0.23687168970393557	0.0031681260384378573
DMD	PDE1C	0.6031833152951972	0.0
SPDEF	NDOR1	0.4374042850503357	0.0031681260384378573
ZNF213	NAT15	0.5191074246306765	0.0
ZMYND10	ZNF446	0.4039638949130051	0.0031681260384378573
GLRX2	VPS72	0.3069232079461741	0.0031681260384378573
KRAS	MRPS35	0.2797182903104768	0.0
ZC3H15	NCL	0.2565418589997108	0.0031681260384378573
FABP4	SCN4A	0.6816708227298732	0.0
MCM4	PGAM5	0.4100800608587509	0.0031681260384378573
TP63	LAMA3	0.33417076953552016	0.0
ZNF789	LTB4R	0.27238925182658935	1.3370095167997142E-5
ICMT	RPL22L1	0.1668596935078834	0.0
SFPQ	HNRNPA2B1	0.44820624570770584	0.0
PPP1R10	ELF3	0.17271526730712417	0.0031681260384378573
IL11	PLEKHN1	0.2303621809575258	0.0031681260384378573
TGFB1I1	SYDE1	0.7113724726809442	4.956476429285317E-8
ZBTB41	KCTD3	0.4023140764502191	0.0
CD86	GPR65	0.9065676981458269	4.956476429285317E-8
PNRC1	SOD2	0.3797038880606918	4.956476429285317E-8
MLLT6	EZH1	0.34890298916935236	0.0
HEXIM2	C12orf10	0.4732774878916387	0.0
BCL10	DNTTIP2	0.2671240023618855	0.0031681260384378573
CD86	GPR84	0.5459083519426546	0.0
SMARCA2	RNF38	0.40284738813259535	0.0031681260384378573
TSHZ2	ITM2A	0.6260512688889206	0.0031681260384378573
LDB2	BMP8A	0.35138284391746377	0.0031681260384378573
LASS5	C2orf81	0.3112805931922676	4.956476429285317E-8
ZNF839	SCNN1D	0.32625560615371985	0.0
RASSF7	MFSD10	0.469545203747223	0.0031681260384378573
CBL	NDUFA2	0.48470238094037177	1.3370095167997142E-5
CBY1	MPST	0.35957082345562397	1.3370095167997142E-5
PNRC1	SNX3	0.33436044619058747	0.0
GLI2	BOC	0.5604697371739753	0.0031681260384378573
ZBED3	LOC728723	0.26650874829801807	0.0
NKX3-2	TM6SF2	0.44065169450377206	1.3370095167997142E-5
ZDHHC18	KIAA2013	0.30978894719683425	0.0031681260384378573
ZFAND2B	ACTR1B	0.2994515174109345	0.0
POU5F1	TBX19	0.3477387448470104	0.0031681260384378573
FOXC1	TAF4B	0.4258297291493667	0.0031681260384378573
FOXN2	ZC3H12C	0.4574195301815136	1.3370095167997142E-5
MCM2	NIPSNAP1	0.329406652474558	0.0031681260384378573
NFYC	LRRC41	0.24065013601244142	1.3370095167997142E-5
ZNF398	UBE3C	0.334458901873717	0.0
ZFP106	REV3L	0.5759274452386007	1.3370095167997142E-5
NOTCH3	LRRC8A	0.2553964835353346	4.956476429285317E-8
MNDA	DAG1	0.16924193626213868	0.0031681260384378573
ZNF213	NARFL	0.483164470541192	4.956476429285317E-8
L3MBTL	KIAA0495	0.3115818404437885	1.3370095167997142E-5
SUPT7L	ASB3	0.23919686256767392	1.3370095167997142E-5
NOTCH1	KLHL36	0.2610567220527674	1.3370095167997142E-5
ZNF774	CRTC3	0.2797158873143523	1.3370095167997142E-5
SP140	CXCR2P1	0.5100335516311628	0.0
FOXO3	PHIP	0.38900248692191824	1.3370095167997142E-5
ZNF98	ZNF727	0.27792875345717993	0.0031681260384378573
RBM39	RAD52	0.24855939839173863	1.3370095167997142E-5
LMX1B	PLEKHA6	0.306122531601007	0.0031681260384378573
TCEAL7	MME	0.5848647398800896	1.3370095167997142E-5
ATAD2	TOP2A	0.6321026464956581	0.0031681260384378573
ZMYM5	NAA16	0.35384592694855915	0.0
RAN	TUBA1C	0.5220573017914317	1.3370095167997142E-5
SEC14L2	ELOVL5	0.25115094346297323	4.956476429285317E-8
C5orf41	TBC1D7	0.4337206078875819	4.956476429285317E-8
ZNF98	ZNF732	0.2220512422872309	1.3370095167997142E-5
ZNF713	ZNF184	0.33663112997780475	1.3370095167997142E-5
ASH1L	C1orf192	0.3422891443754823	1.3370095167997142E-5
CALR	ALS2CR8	0.401888518335872	0.0031681260384378573
HSF4	C11orf66	0.2720675719340109	0.0031681260384378573
JUN	ZFP36	0.6062896206677156	0.0
TFB2M	BPNT1	0.4042046704742408	0.0
AR	MAML3	0.3493557971970292	1.3370095167997142E-5
DMRTA1	CDKN2B	0.3015158106107292	0.0031681260384378573
GLI2	ELN	0.43599607082071756	0.0031681260384378573
CBY1	NOL12	0.4046067304349593	1.3370095167997142E-5
BCLAF1	TOPORS	0.4010542017845733	4.956476429285317E-8
ESR2	AOC2	0.29817903066445006	0.0031681260384378573
ZNF800	COG5	0.42881317893288395	0.0031681260384378573
CREB3	HINT2	0.31355359643230474	1.3370095167997142E-5
ZNF639	MFN1	0.33763320899658705	0.0
IL16	CHGB	0.297224241065415	1.3370095167997142E-5
POLR3K	CXorf40B	0.28263482558078223	0.0031681260384378573
GATAD1	C6orf97	0.2536899995517554	0.0031681260384378573
MKL2	SEC13	0.41342333269607656	0.0031681260384378573
ZNF789	HCG27	0.2630832688705066	1.3370095167997142E-5
BTF3	EAPP	0.3092463388612684	0.0
ARID4A	C14orf43	0.43350169799343236	4.956476429285317E-8
KDM2B	PGAM5	0.3269176133475942	4.956476429285317E-8
CREBZF	KIAA1731	0.27653106067407746	1.3370095167997142E-5
ZNF213	ZNF174	0.3610989345681411	4.956476429285317E-8
YWHAB	STAU1	0.4358620536774884	0.0
TAX1BP3	EPB41	0.27008858551636905	0.0031681260384378573
LIN54	USP38	0.46195498320085493	0.0
SMARCA5	SMARCAD1	0.5127483259542753	0.0
ZFAND1	RPL7	0.2533122504760859	0.0
MIER1	RAB33B	0.4670070404947826	0.0031681260384378573
MAML3	ARHGEF9	0.3206604362991008	0.0031681260384378573
ZBTB7C	DAPP1	0.24467859686397198	0.0031681260384378573
TSHZ2	ARRDC3	0.43027213276665033	0.0031681260384378573
NMI	MX2	0.36802003923226945	0.0031681260384378573
TSHZ2	RUNX1T1	0.7373976816687716	0.0
MAML3	ENY2	0.34312234384307594	0.0031681260384378573
ASXL2	NOTCH2	0.5234345525805404	0.0031681260384378573
HOXA7	RGMA	0.6097681732079152	0.0
PPRC1	NOLC1	0.50238421065575	0.0
ZNF688	NHLRC4	0.36486180958464304	1.3370095167997142E-5
ZKSCAN1	GSTO1	0.41201462428527247	0.0031681260384378573
ZNF366	PREX2	0.9476628493427303	0.0
SMAD2	VAPA	0.22158671483176265	4.956476429285317E-8
MLLT6	KIAA0495	0.29678363518968337	1.3370095167997142E-5
ARID4B	ZBTB41	0.5394552945563245	0.0031681260384378573
ZNF831	RASGRP1	0.3428143405814785	0.0031681260384378573
ZNF354A	DDX20	0.23011516475538185	0.0031681260384378573
GRLF1	AFF4	0.3635853980742178	1.3370095167997142E-5
RIPK3	FGD3	0.25635800718395263	1.3370095167997142E-5
HIF1AN	AP3M1	0.29593689017594793	1.3370095167997142E-5
FOXC1	SFRS13B	0.667411650037108	0.0
MORF4L1	IDH3A	0.22442995892479822	0.0031681260384378573
POGK	CDC42SE1	0.3685306304588815	1.3370095167997142E-5
ZNF623	UBR5	0.623752310501997	0.0
SPDEF	ATP2C2	0.25441638524848065	0.0031681260384378573
DDX54	PUS1	0.5728490267122093	0.0
GTF2E1	RAB7A	0.20436111096339044	0.0
EFCAB6	LOC646851	0.26334585629947327	0.0
AEBP1	PLA2G15	0.2514518111872649	1.3370095167997142E-5
MBD3	PQLC1	0.4670762998967959	0.0031681260384378573
ZNF687	OTUD7B	0.411236402322604	0.0
PURA	SMAD5	0.4037246553581815	1.3370095167997142E-5
TRIM29	SOX10	0.8634959798119691	0.0
ZFPL1	RCE1	0.3482065412094027	1.3370095167997142E-5
ZNF213	ZNF263	0.36941175323517905	0.0031681260384378573
SFPQ	RCC2	0.39452424402973707	1.3370095167997142E-5
SP3	DCAF17	0.5248096462667172	1.3370095167997142E-5
NR2E3	CATSPER2	0.21511926983286841	4.956476429285317E-8
TWIST1	NDN	0.6044596325874116	0.0
RPL7L1	POLH	0.35467332041851735	1.3370095167997142E-5
GMEB1	PCNT	0.21958385175277062	0.0031681260384378573
RPS27A	TOMM7	0.42757618034406314	4.956476429285317E-8
CHD3	RAI1	0.2906403737419502	0.0
GATA3	PGM1	0.332204811050158	1.3370095167997142E-5
CREM	SRGN	0.21770927131949294	4.956476429285317E-8
ZSCAN29	TP53BP1	0.5488561944345539	0.0
GTF2E2	VDAC3	0.21292748153200414	0.0
STK36	CASC1	0.3560772110910612	4.956476429285317E-8
LDB2	CXorf36	1.12189299065887	4.956476429285317E-8
ZMYND10	C17orf72	0.2944476645300658	0.0
TRIM29	LTF	0.25314403617883086	0.0031681260384378573
TLR4	GPRIN3	0.5034889804797553	0.0
CD80	ACTR3	0.2960280710637859	0.0031681260384378573
COBRA1	UBAC1	0.51233234764598	0.0
PPRC1	SNORD1C	0.21270543164890388	4.956476429285317E-8
NRG1	SNAI2	0.4810309343276047	0.0031681260384378573
RNF10	ARPC3	0.25482781539922494	0.0031681260384378573
GATA3	MUCL1	0.3067713169827586	0.0
ZNF467	ABCB8	0.4015839141330827	0.0
MAPK15	KIFC2	0.33476501038375606	0.0
BLM	SKA1	0.7534592934958355	0.0031681260384378573
ZNF362	CCDC102A	0.28197846225531703	1.3370095167997142E-5
MKL2	ZKSCAN2	0.3781512669114031	0.0
RCAN1	MID1	0.49325198452692454	0.0031681260384378573
E2F3	MEX3A	0.4352834251932576	0.0
SNAI3	PTPRCAP	0.6939898541692211	0.0
MRPL12	THOC4	0.793764582606878	0.0
KRBA2	ZNF397	0.4618354649437763	4.956476429285317E-8
VENTX	MEG3	0.3373288874872137	0.0
MLLT10	ABI1	0.36610168929322345	0.0
DNM2	SMARCA4	0.440515274603856	0.0
ZRANB1	DOCK1	0.3471430712835144	0.0031681260384378573
TOX2	GIMAP4	0.526856971033081	1.3370095167997142E-5
TOX2	GIMAP5	0.6123892835762645	0.0
TOX2	GIMAP7	0.5085934476969981	0.0
ZCCHC11	SMURF2	0.36239692827857795	4.956476429285317E-8
ZNF410	ARF6	0.194424472632898	4.956476429285317E-8
ZNF98	ZNF257	0.3074805357315733	4.956476429285317E-8
YBX1	SERBP1	0.40785464076924915	0.0
ESR2	ACRC	0.22116428934929414	1.3370095167997142E-5
IRF1	PSMB10	0.43478221480618007	0.0
CTBP1	WDR1	0.21551455310060508	0.0031681260384378573
ETS1	PLEKHG1	0.8044052461486058	0.0
ZNF74	TOP3B	0.3424617811395807	0.0031681260384378573
BATF3	HCLS1	0.4347532484132317	0.0031681260384378573
ZNF711	FRAS1	0.2420205853855868	0.0031681260384378573
VPS36	COG3	0.46723850999708144	0.0
FOXJ1	ZNF474	0.23895703029674423	0.0
ASCC2	NCAPH2	0.43205340955534766	0.0
ZGPAT	TSSC4	0.7034606240327275	0.0
TCEAL8	WBP5	0.40579244341038817	0.0
SMARCB1	DGCR14	0.45264947820190204	0.0
YAF2	PPHLN1	0.328450325801373	0.0
ZNF593	B3GAT3	0.545490196079595	0.0031681260384378573
DEAF1	EPS8L2	0.3762939891781256	4.956476429285317E-8
ATP8B1	KIF16B	0.37227110671592456	4.956476429285317E-8
HSF4	ANKS3	0.44079140992282434	1.3370095167997142E-5
MLLT3	MFAP4	0.2270502088858418	1.3370095167997142E-5
ZCCHC11	SERF2	0.36468384695447664	0.0031681260384378573
SMARCB1	DGCR6L	0.37454279482289765	0.0031681260384378573
ZNF22	C10orf25	0.47917173954315107	0.0
NFYC	TTC4	0.2574430587218246	0.0031681260384378573
ZFR	SPAST	0.43664050796120524	1.3370095167997142E-5
CREB1	USP34	0.563222466747993	0.0031681260384378573
USP21	PI4KB	0.39636831718630394	0.0031681260384378573
EBF1	CKMT2	0.4994891525995939	0.0031681260384378573
SOX9	GYLTL1B	0.254611486411423	1.3370095167997142E-5
ZNF619	NUTF2	0.41797333162857075	1.3370095167997142E-5
